,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__class_weight,param_model__criterion,param_model__max_depth,param_model__max_features,param_model__min_samples_leaf,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
103,367.12616753578186,7.867157185804048,1.7379896640777588,0.10677346327762134,balanced,entropy,17,0.5,1,200,"{'model__class_weight': 'balanced', 'model__criterion': 'entropy', 'model__max_depth': 17, 'model__max_features': 0.5, 'model__min_samples_leaf': 1, 'model__n_estimators': 200}",0.45421234777361585,0.45216087360038,0.45154806414602444,0.45429595668696243,0.44889275703370735,0.452221999848138,0.001990204275944911,3
104,903.7281446933746,7.237659459962731,4.0173264503479,0.1481581277837829,balanced,entropy,17,0.5,1,500,"{'model__class_weight': 'balanced', 'model__criterion': 'entropy', 'model__max_depth': 17, 'model__max_features': 0.5, 'model__min_samples_leaf': 1, 'model__n_estimators': 500}",0.4555730878969312,0.4521016539074538,0.4530044510143301,0.4543767372210202,0.4499417902032342,0.4529995440485939,0.0019326602565465792,1
105,183.51646995544434,3.04107979231562,0.7106911182403565,0.06558793511631641,balanced,entropy,17,0.5,10,100,"{'model__class_weight': 'balanced', 'model__criterion': 'entropy', 'model__max_depth': 17, 'model__max_features': 0.5, 'model__min_samples_leaf': 10, 'model__n_estimators': 100}",0.41628804502676375,0.41706137307599933,0.4162430998822762,0.4208378958780176,0.41380516374907095,0.4168471155224256,0.002276097513285525,111
106,355.39970088005066,5.124507783367092,1.4510598182678223,0.06813524053481715,balanced,entropy,17,0.5,10,200,"{'model__class_weight': 'balanced', 'model__criterion': 'entropy', 'model__max_depth': 17, 'model__max_features': 0.5, 'model__min_samples_leaf': 10, 'model__n_estimators': 200}",0.4156318262312281,0.4166951947538456,0.4152162977184372,0.4211734236781865,0.4132347270816101,0.41639029389266147,0.0026413041169039975,115
107,880.644183254242,16.76377865272457,3.675680923461914,0.2465529194156097,balanced,entropy,17,0.5,10,500,"{'model__class_weight': 'balanced', 'model__criterion': 'entropy', 'model__max_depth': 17, 'model__max_features': 0.5, 'model__min_samples_leaf': 10, 'model__n_estimators': 500}",0.41565232991262385,0.4167401158128783,0.41495265476881693,0.4232829937499413,0.41363875569230674,0.4168533699873135,0.0033687341511455674,109
108,57.7567536354065,1.8105228127940896,0.7411435127258301,0.054127100200512854,,gini,15,sqrt,1,100,"{'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': 15, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__n_estimators': 100}",0.4316631905561398,0.42719712836296975,0.4325606402877163,0.43149246733436547,0.4256572716503947,0.42971413963831717,0.0027516300061412144,103
109,96.11426591873169,1.2110850972838498,1.3709601879119873,0.0256375598730113,,gini,15,sqrt,1,200,"{'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': 15, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__n_estimators': 200}",0.43235520915449577,0.43019936230743977,0.43247400246408335,0.43472215261252356,0.431772284789453,0.43230460226559914,0.0014554177641629997,91
110,211.00443420410156,6.667954377262972,3.517769622802734,0.19782907090172083,,gini,15,sqrt,1,500,"{'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': 15, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__n_estimators': 500}",0.43024173960416917,0.43061979519543925,0.43389812553273344,0.43541476414421443,0.43218710484723283,0.4324723058647579,0.0019585496519180564,89
111,54.47465815544128,1.0310710326076347,0.5945918560028076,0.038963239360539845,,gini,15,sqrt,10,100,"{'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': 15, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 10, 'model__n_estimators': 100}",0.3778652878772354,0.37383506748967354,0.3779225210409904,0.3851443476072603,0.3805673957984371,0.3790669239627193,0.003723235242870316,179
112,92.47403354644776,2.3659471757587904,1.2372047901153564,0.0881563744934205,,gini,15,sqrt,10,200,"{'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': 15, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 10, 'model__n_estimators': 200}",0.3802459074153186,0.3750982730828949,0.37940449934694315,0.38637031476393513,0.38043818111495353,0.3803114351448091,0.0035980542488565433,175
113,205.5991274356842,2.2370039541820312,3.268715238571167,0.23885170838186892,,gini,15,sqrt,10,500,"{'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': 15, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 10, 'model__n_estimators': 500}",0.38027293765330145,0.3770299975050314,0.3826759956277158,0.3889912501352188,0.3787371248052302,0.3815414611452996,0.004162049562933137,169
114,46.266671371459964,0.9332466293972042,0.6955012321472168,0.03425196984988639,,gini,15,log2,1,100,"{'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': 15, 'model__max_features': 'log2', 'model__min_samples_leaf': 1, 'model__n_estimators': 100}",0.4277445780275277,0.4241206088705407,0.4261523637844818,0.4357804935063414,0.42540303961362635,0.42784021676050354,0.004139596708297523,107
115,73.54859290122985,2.1411961308387286,1.4726219177246094,0.029800581877047188,,gini,15,log2,1,200,"{'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': 15, 'model__max_features': 'log2', 'model__min_samples_leaf': 1, 'model__n_estimators': 200}",0.43112709800881666,0.42419788903482675,0.4274886685647733,0.4378510477838573,0.42954405725342665,0.43004175212914014,0.004540478962451976,101
116,157.31496539115906,2.610596273029609,3.776233100891113,0.37362035947594563,,gini,15,log2,1,500,"{'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': 15, 'model__max_features': 'log2', 'model__min_samples_leaf': 1, 'model__n_estimators': 500}",0.4360502024833615,0.42660907450741997,0.4290670097598278,0.4391092711187157,0.4285104212164978,0.43186919581716454,0.0048311902638203015,93
