,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_criterion,param_max_features,param_min_samples_leaf,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
53,127.73937015533447,1.919883481934123,0.48859081268310545,0.04427688654640716,,gini,0.5,10,500,"{'class_weight': None, 'criterion': 'gini', 'max_features': 0.5, 'min_samples_leaf': 10, 'n_estimators': 500}",0.37957639965918505,0.3839780526344404,0.3781168916044424,0.37682114725137467,0.3793717120454353,0.3795728406389756,0.002414040687033929,53
54,8.426927995681762,0.0730829462059795,0.18725872039794922,0.005402860031590549,,entropy,sqrt,1,100,"{'class_weight': None, 'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.4665746131064579,0.4698846189724024,0.4634727869596745,0.46206358564130756,0.45753963427435296,0.463907047790839,0.00417080692432336,17
55,16.46648235321045,0.1715914342885551,0.35181469917297364,0.016990210907782643,,entropy,sqrt,1,200,"{'class_weight': None, 'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.4693372749707242,0.4704807332163185,0.46477131440726843,0.4632215266785713,0.4589291997976511,0.4653480098141067,0.004202730449570859,8
56,40.298106050491334,0.29117045487323123,0.8434781551361084,0.015091151761056385,,entropy,sqrt,1,500,"{'class_weight': None, 'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 500}",0.4705344641322647,0.4701085915021177,0.46680714832924197,0.4646215468742897,0.45568634804593067,0.46555161977676895,0.0053918401877281535,7
57,6.898398351669312,0.08575999554136297,0.1807607650756836,0.02147014886548583,,entropy,sqrt,10,100,"{'class_weight': None, 'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 100}",0.2958434787920616,0.29844983810203596,0.2982298812485728,0.30088605224659165,0.29861402537755416,0.2984046551533633,0.0015995861461888853,63
58,13.109987926483154,0.19262550489391275,0.221589994430542,0.05161673663513672,,entropy,sqrt,10,200,"{'class_weight': None, 'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 200}",0.29520427676419453,0.29720557621753285,0.2962289363201969,0.29964898150902336,0.29968149977298314,0.2975938541167861,0.0018058600846508125,65
59,31.77650933265686,0.45529022523782897,0.5335980892181397,0.03740680704591939,,entropy,sqrt,10,500,"{'class_weight': None, 'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 500}",0.2941958497546274,0.2972660210973902,0.29658695884488,0.3007076441398567,0.2985354263226585,0.2974583800318825,0.0021521257681969006,66
60,6.5912253856658936,0.13039721144900632,0.1968787670135498,0.010008874298935603,,entropy,log2,1,100,"{'class_weight': None, 'criterion': 'entropy', 'max_features': 'log2', 'min_samples_leaf': 1, 'n_estimators': 100}",0.468007721438766,0.46866622893247717,0.46361088282460855,0.4638893690838178,0.4578082290445575,0.46439648626484537,0.003887189106036339,15
61,12.851786279678345,0.1279425934263765,0.36911587715148925,0.018644084818645854,,entropy,log2,1,200,"{'class_weight': None, 'criterion': 'entropy', 'max_features': 'log2', 'min_samples_leaf': 1, 'n_estimators': 200}",0.4706213152377149,0.46989890996167705,0.4641039983850897,0.4644523263169614,0.45978240792319,0.46577179156492654,0.0040235860908629925,6
62,31.684996795654296,0.5957888471082424,0.8481184005737304,0.012999463191881151,,entropy,log2,1,500,"{'class_weight': None, 'criterion': 'entropy', 'max_features': 'log2', 'min_samples_leaf': 1, 'n_estimators': 500}",0.4720872502982724,0.472378446512521,0.4659897293197249,0.4661087291959191,0.4572076404803494,0.4667543591613573,0.00551745268820674,3
63,4.66778244972229,0.23922825453403995,0.13348212242126464,0.0540420938916994,,entropy,log2,10,100,"{'class_weight': None, 'criterion': 'entropy', 'max_features': 'log2', 'min_samples_leaf': 10, 'n_estimators': 100}",0.27866744176536085,0.27706881496059993,0.2771454931356033,0.2784079675096967,0.27896611751772743,0.27805116697779764,0.0007911379548466585,71
64,9.014201307296753,0.43411083764573233,0.20743536949157715,0.038078398531017424,,entropy,log2,10,200,"{'class_weight': None, 'criterion': 'entropy', 'max_features': 'log2', 'min_samples_leaf': 10, 'n_estimators': 200}",0.27829330755179604,0.2772023447195956,0.27733165867644033,0.27935801404878957,0.2791376632550838,0.278264597650341,0.0008896497790617154,67
65,20.214811515808105,0.22096674542449388,0.4433475971221924,0.06419841599314118,,entropy,log2,10,500,"{'class_weight': None, 'criterion': 'entropy', 'max_features': 'log2', 'min_samples_leaf': 10, 'n_estimators': 500}",0.27829330755179604,0.2779465125336353,0.2769431395070444,0.27804772574693565,0.2787634845694242,0.2779988339817671,0.0005985021248493324,72
66,29.685590934753417,1.2052333998697233,0.1985957145690918,0.02807125436865691,,entropy,0.5,1,100,"{'class_weight': None, 'criterion': 'entropy', 'max_features': 0.5, 'min_samples_leaf': 1, 'n_estimators': 100}",0.46842120070727594,0.46915181046175497,0.46145199910035894,0.462162720702096,0.4608376939121006,0.46440508497671723,0.0036093152018824484,14
67,57.07363481521607,0.8577268318143869,0.3534708976745605,0.04007864804873756,,entropy,0.5,1,200,"{'class_weight': None, 'criterion': 'entropy', 'max_features': 0.5, 'min_samples_leaf': 1, 'n_estimators': 200}",0.4675747380609486,0.4679963927711211,0.4614964600110087,0.4648357216600785,0.4605102974572111,0.46448272199207363,0.0030570891967378485,13
68,141.55383110046387,2.541893413368867,0.8267739295959473,0.06565713470506596,,entropy,0.5,1,500,"{'class_weight': None, 'criterion': 'entropy', 'max_features': 0.5, 'min_samples_leaf': 1, 'n_estimators': 500}",0.4678551896849072,0.46896642704736446,0.4654418942390486,0.46430401809388694,0.4593917376834956,0.46519185334974056,0.0033416427296374955,11
69,26.946953105926514,0.38772227386956665,0.11272592544555664,0.008518955496602748,,entropy,0.5,10,100,"{'class_weight': None, 'criterion': 'entropy', 'max_features': 0.5, 'min_samples_leaf': 10, 'n_estimators': 100}",0.3780218330049781,0.38376607090235443,0.3768834430017165,0.37415860451942795,0.37724590884304826,0.378015172054305,0.003156535176946192,56
70,53.647641038894655,0.6283724924659622,0.2015589714050293,0.006724366072875401,,entropy,0.5,10,200,"{'class_weight': None, 'criterion': 'entropy', 'max_features': 0.5, 'min_samples_leaf': 10, 'n_estimators': 200}",0.3768983941927276,0.3806035822199983,0.37216917461316745,0.37571364831407217,0.37480553409040235,0.37603806668607354,0.002763215708571929,58
71,132.82457451820375,2.794931277682847,0.4789436340332031,0.014761982695010289,,entropy,0.5,10,500,"{'class_weight': None, 'criterion': 'entropy', 'max_features': 0.5, 'min_samples_leaf': 10, 'n_estimators': 500}",0.37889503289205856,0.3811303555547166,0.37327410107846865,0.37313459635548113,0.37646810425516836,0.3765804380271786,0.0031265766140324003,57
